1-cysPrx_C-consensus|PF10417,3-PAP-consensus|PF12578,36.0
1-cysPrx_C-consensus|PF10417,30K_MP_core-consensus|PF17644,22.0
1-cysPrx_C-consensus|PF10417,30K_MP_C_Ter-consensus|PF11330,23.0
1-cysPrx_C-consensus|PF10417,3A-consensus|PF00803,34.0
1-cysPrx_C-consensus|PF10417,3Beta_HSD-consensus|PF01073,46.0
1-cysPrx_C-consensus|PF10417,3D-consensus|PF06725,17.0
1-cysPrx_C-consensus|PF10417,3H-consensus|PF02829,29.0
1-cysPrx_C-consensus|PF10417,3HBOH-consensus|PF10605,41.0
1-cysPrx_C-consensus|PF10417,3HCDH-consensus|PF00725,30.0
1-cysPrx_C-consensus|PF10417,3HCDH_N-consensus|PF02737,25.0
1-cysPrx_C-consensus|PF10417,3HCDH_RFF-consensus|PF18321,11.0
1-cysPrx_C-consensus|PF10417,3keto-disac_hyd-consensus|PF06439,29.0
1-cysPrx_C-consensus|PF10417,40S_S4_C-consensus|PF16121,13.0
1-cysPrx_C-consensus|PF10417,40S_SA_C-consensus|PF16122,23.0
1-cysPrx_C-consensus|PF10417,4HB-consensus|PF17947,23.0
1-cysPrx_C-consensus|PF10417,4HBT-consensus|PF03061,15.0
1-cysPrx_C-consensus|PF10417,4HBT_2-consensus|PF13279,28.0
1-cysPrx_C-consensus|PF10417,4HBT_3-consensus|PF13622,28.0
1-cysPrx_C-consensus|PF10417,4HBT_3C-consensus|PF20789,22.0
1-cysPrx_C-consensus|PF10417,4HB_MCP_1-consensus|PF12729,19.0
1-cysPrx_C-consensus|PF10417,4HFCP_synth-consensus|PF04476,21.0
1-cysPrx_C-consensus|PF10417,4HPAD_g_N-consensus|PF18671,13.0
1-cysPrx_C-consensus|PF10417,4PPT_N-consensus|PF17837,19.0
1-cysPrx_C-consensus|PF10417,4_1_CTD-consensus|PF05902,15.0
1-cysPrx_C-consensus|PF10417,5-FTHF_cyc-lig-consensus|PF01812,35.0
1-cysPrx_C-consensus|PF10417,5-nucleotidase-consensus|PF06189,24.0
1-cysPrx_C-consensus|PF10417,53-BP1_Tudor-consensus|PF09038,24.0
1-cysPrx_C-consensus|PF10417,56B_RHH-consensus|PF21432,27.0
1-cysPrx_C-consensus|PF10417,5HT_transport_N-consensus|PF03491,31.0
1-cysPrx_C-consensus|PF10417,5TM-5TMR_LYT-consensus|PF07694,15.0
1-cysPrx_C-consensus|PF10417,5_3_exonuc-consensus|PF01367,18.0
1-cysPrx_C-consensus|PF10417,5_3_exonuc_N-consensus|PF02739,22.0
1-cysPrx_C-consensus|PF10417,5_nucleotid-consensus|PF05761,29.0
1-cysPrx_C-consensus|PF10417,5_nucleotid_C-consensus|PF02872,24.0
1-cysPrx_C-consensus|PF10417,60KD_IMP-consensus|PF02096,19.0
1-cysPrx_C-consensus|PF10417,6PF2K-consensus|PF01591,24.0
1-cysPrx_C-consensus|PF10417,6PGD-consensus|PF00393,34.0
1-cysPrx_C-consensus|PF10417,7kD_DNA_binding-consensus|PF02294,13.0
1-cysPrx_C-consensus|PF10417,7TM-7TMR_HD-consensus|PF07698,19.0
1-cysPrx_C-consensus|PF10417,7TMR-DISMED2-consensus|PF07696,39.0
1-cysPrx_C-consensus|PF10417,7TMR-DISM_7TM-consensus|PF07695,27.0
1-cysPrx_C-consensus|PF10417,7TMR-HDED-consensus|PF07697,31.0
1-cysPrx_C-consensus|PF10417,7tm_1-consensus|PF00001,23.0
1-cysPrx_C-consensus|PF10417,7tm_2-consensus|PF00002,22.0
1-cysPrx_C-consensus|PF10417,7tm_3-consensus|PF00003,34.0
1-cysPrx_C-consensus|PF10417,7tm_4-consensus|PF13853,24.0
1-cysPrx_C-consensus|PF10417,7tm_6-consensus|PF02949,24.0
1-cysPrx_C-consensus|PF10417,7tm_7-consensus|PF08395,12.0
1-cysPrx_C-consensus|PF10417,7TM_GPCR_Sra-consensus|PF02117,37.0
1-cysPrx_C-consensus|PF10417,7TM_GPCR_Srab-consensus|PF10292,16.0
1-cysPrx_C-consensus|PF10417,7TM_GPCR_Srb-consensus|PF02175,23.0
1-cysPrx_C-consensus|PF10417,7TM_GPCR_Srbc-consensus|PF10316,16.0
1-cysPrx_C-consensus|PF10417,7TM_GPCR_Srd-consensus|PF10317,17.0
1-cysPrx_C-consensus|PF10417,7TM_GPCR_Srh-consensus|PF10318,23.0
1-cysPrx_C-consensus|PF10417,7TM_GPCR_Sri-consensus|PF10327,27.0
1-cysPrx_C-consensus|PF10417,7TM_GPCR_Srj-consensus|PF10319,23.0
1-cysPrx_C-consensus|PF10417,7TM_GPCR_Srsx-consensus|PF10320,33.0
1-cysPrx_C-consensus|PF10417,7TM_GPCR_Srt-consensus|PF10321,36.0
1-cysPrx_C-consensus|PF10417,7TM_GPCR_Sru-consensus|PF10322,18.0
1-cysPrx_C-consensus|PF10417,7TM_GPCR_Srv-consensus|PF10323,21.0
1-cysPrx_C-consensus|PF10417,7TM_GPCR_Srw-consensus|PF10324,20.0
1-cysPrx_C-consensus|PF10417,7TM_GPCR_Srx-consensus|PF10328,21.0
1-cysPrx_C-consensus|PF10417,7TM_GPCR_Srz-consensus|PF10325,12.0
1-cysPrx_C-consensus|PF10417,7TM_GPCR_Str-consensus|PF10326,38.0
1-cysPrx_C-consensus|PF10417,7TM_transglut-consensus|PF14402,26.0
1-cysPrx_C-consensus|PF10417,8TM_micro-consensus|PF17028,16.0
1-cysPrx_C-consensus|PF10417,A-2_8-polyST-consensus|PF07388,25.0
1-cysPrx_C-consensus|PF10417,A-ATP_synth_H_N-consensus|PF21585,19.0
1-cysPrx_C-consensus|PF10417,A1_Propeptide-consensus|PF07966,13.0
1-cysPrx_C-consensus|PF10417,A24_N_bact-consensus|PF06750,15.0
1-cysPrx_C-consensus|PF10417,A2L_zn_ribbon-consensus|PF08792,3.0
1-cysPrx_C-consensus|PF10417,A2M-consensus|PF00207,20.0
1-cysPrx_C-consensus|PF10417,A2MG_CUB-consensus|PF21765,22.0
1-cysPrx_C-consensus|PF10417,A2M_bMG2-consensus|PF21142,18.0
1-cysPrx_C-consensus|PF10417,A2M_BRD-consensus|PF07703,32.0
1-cysPrx_C-consensus|PF10417,A2M_recep-consensus|PF07677,17.0
1-cysPrx_C-consensus|PF10417,A9CJY8-like_N-consensus|PF21631,16.0
1-cysPrx_C-consensus|PF10417,AA9-consensus|PF03443,31.0
1-cysPrx_C-consensus|PF10417,AAA-consensus|PF00004,25.0
1-cysPrx_C-consensus|PF10417,AAA-ATPase_like-consensus|PF09820,31.0
1-cysPrx_C-consensus|PF10417,AAA_10-consensus|PF12846,30.0
1-cysPrx_C-consensus|PF10417,AAA_11-consensus|PF13086,25.0
1-cysPrx_C-consensus|PF10417,AAA_12-consensus|PF13087,35.0
1-cysPrx_C-consensus|PF10417,AAA_13-consensus|PF13166,37.0
1-cysPrx_C-consensus|PF10417,AAA_14-consensus|PF13173,25.0
1-cysPrx_C-consensus|PF10417,AAA_15-consensus|PF13175,20.0
1-cysPrx_C-consensus|PF10417,AAA_16-consensus|PF13191,29.0
1-cysPrx_C-consensus|PF10417,AAA_17-consensus|PF13207,31.0
1-cysPrx_C-consensus|PF10417,AAA_18-consensus|PF13238,24.0
1-cysPrx_C-consensus|PF10417,AAA_19-consensus|PF13245,21.0
1-cysPrx_C-consensus|PF10417,AAA_2-consensus|PF07724,33.0
1-cysPrx_C-consensus|PF10417,AAA_21-consensus|PF13304,23.0
1-cysPrx_C-consensus|PF10417,AAA_22-consensus|PF13401,18.0
1-cysPrx_C-consensus|PF10417,AAA_23-consensus|PF13476,32.0
1-cysPrx_C-consensus|PF10417,AAA_24-consensus|PF13479,21.0
1-cysPrx_C-consensus|PF10417,AAA_25-consensus|PF13481,27.0
1-cysPrx_C-consensus|PF10417,AAA_26-consensus|PF13500,25.0
1-cysPrx_C-consensus|PF10417,AAA_27-consensus|PF13514,29.0
1-cysPrx_C-consensus|PF10417,AAA_28-consensus|PF13521,28.0
1-cysPrx_C-consensus|PF10417,AAA_29-consensus|PF13555,25.0
1-cysPrx_C-consensus|PF10417,AAA_3-consensus|PF07726,35.0
1-cysPrx_C-consensus|PF10417,AAA_30-consensus|PF13604,30.0
1-cysPrx_C-consensus|PF10417,AAA_31-consensus|PF13614,25.0
1-cysPrx_C-consensus|PF10417,AAA_32-consensus|PF13654,27.0
1-cysPrx_C-consensus|PF10417,AAA_33-consensus|PF13671,22.0
1-cysPrx_C-consensus|PF10417,AAA_34-consensus|PF13872,30.0
1-cysPrx_C-consensus|PF10417,AAA_35-consensus|PF14516,34.0
1-cysPrx_C-consensus|PF10417,AAA_5-consensus|PF07728,31.0
1-cysPrx_C-consensus|PF10417,AAA_6-consensus|PF12774,29.0
1-cysPrx_C-consensus|PF10417,AAA_7-consensus|PF12775,38.0
1-cysPrx_C-consensus|PF10417,AAA_8-consensus|PF12780,30.0
1-cysPrx_C-consensus|PF10417,AAA_9-consensus|PF12781,31.0
1-cysPrx_C-consensus|PF10417,AAA_assoc-consensus|PF14363,19.0
1-cysPrx_C-consensus|PF10417,AAA_assoc_2-consensus|PF16193,19.0
1-cysPrx_C-consensus|PF10417,AAA_assoc_C-consensus|PF09821,20.0
1-cysPrx_C-consensus|PF10417,AAA_lid_1-consensus|PF17857,16.0
1-cysPrx_C-consensus|PF10417,AAA_lid_10-consensus|PF17872,21.0
1-cysPrx_C-consensus|PF10417,AAA_lid_11-consensus|PF18198,33.0
1-cysPrx_C-consensus|PF10417,AAA_lid_12-consensus|PF21396,9.0
1-cysPrx_C-consensus|PF10417,AAA_lid_2-consensus|PF17863,26.0
1-cysPrx_C-consensus|PF10417,AAA_lid_3-consensus|PF17862,14.0
1-cysPrx_C-consensus|PF10417,AAA_lid_4-consensus|PF17864,15.0
1-cysPrx_C-consensus|PF10417,AAA_lid_5-consensus|PF17865,23.0
1-cysPrx_C-consensus|PF10417,AAA_lid_6-consensus|PF17866,16.0
1-cysPrx_C-consensus|PF10417,AAA_lid_7-consensus|PF17867,12.0
1-cysPrx_C-consensus|PF10417,AAA_lid_8-consensus|PF17868,19.0
1-cysPrx_C-consensus|PF10417,AAA_lid_9-consensus|PF17871,28.0
1-cysPrx_C-consensus|PF10417,AAA_PrkA-consensus|PF08298,35.0
1-cysPrx_C-consensus|PF10417,AadA_C-consensus|PF13427,25.0
1-cysPrx_C-consensus|PF10417,AalphaY_MDB-consensus|PF04611,32.0
1-cysPrx_C-consensus|PF10417,AAL_decarboxy-consensus|PF03306,30.0
1-cysPrx_C-consensus|PF10417,AAR2-consensus|PF05282,22.0
1-cysPrx_C-consensus|PF10417,AAR2_1st-consensus|PF20981,37.0
1-cysPrx_C-consensus|PF10417,AARP2CN-consensus|PF08142,27.0
1-cysPrx_C-consensus|PF10417,AAT-consensus|PF03417,26.0
1-cysPrx_C-consensus|PF10417,AATase-consensus|PF07247,33.0
1-cysPrx_C-consensus|PF10417,AATF-Che1-consensus|PF13339,31.0
1-cysPrx_C-consensus|PF10417,AA_kinase-consensus|PF00696,26.0
1-cysPrx_C-consensus|PF10417,AA_permease-consensus|PF00324,27.0
1-cysPrx_C-consensus|PF10417,AA_permease_2-consensus|PF13520,32.0
1-cysPrx_C-consensus|PF10417,AA_permease_C-consensus|PF13906,9.0
1-cysPrx_C-consensus|PF10417,AA_permease_N-consensus|PF08403,19.0
1-cysPrx_C-consensus|PF10417,AA_synth-consensus|PF06684,25.0
1-cysPrx_C-consensus|PF10417,Aa_trans-consensus|PF01490,40.0
1-cysPrx_C-consensus|PF10417,ABA4-like-consensus|PF14108,17.0
1-cysPrx_C-consensus|PF10417,ABATE-consensus|PF07336,35.0
1-cysPrx_C-consensus|PF10417,ABA_GPCR-consensus|PF12430,15.0
1-cysPrx_C-consensus|PF10417,ABA_WDS-consensus|PF02496,14.0
1-cysPrx_C-consensus|PF10417,AbbA_antirepres-consensus|PF14156,13.0
1-cysPrx_C-consensus|PF10417,ABC-3-consensus|PF00950,22.0
1-cysPrx_C-consensus|PF10417,ABC1-consensus|PF03109,27.0
1-cysPrx_C-consensus|PF10417,Abc1-like-consensus|PF06381,37.0
1-cysPrx_C-consensus|PF10417,ABC2_membrane-consensus|PF01061,21.0
1-cysPrx_C-consensus|PF10417,ABC2_membrane_2-consensus|PF12679,27.0
1-cysPrx_C-consensus|PF10417,ABC2_membrane_3-consensus|PF12698,28.0
1-cysPrx_C-consensus|PF10417,ABC2_membrane_4-consensus|PF12730,10.0
1-cysPrx_C-consensus|PF10417,ABC2_membrane_5-consensus|PF13346,32.0
1-cysPrx_C-consensus|PF10417,ABC2_membrane_6-consensus|PF06182,24.0
1-cysPrx_C-consensus|PF10417,ABC2_membrane_7-consensus|PF19055,40.0
1-cysPrx_C-consensus|PF10417,ABC_AB-consensus|PF21707,14.0
1-cysPrx_C-consensus|PF10417,ABC_ATPase-consensus|PF09818,31.0
1-cysPrx_C-consensus|PF10417,ABC_C-consensus|PF21709,27.0
1-cysPrx_C-consensus|PF10417,ABC_cobalt-consensus|PF09819,20.0
1-cysPrx_C-consensus|PF10417,ABC_export-consensus|PF16962,24.0
1-cysPrx_C-consensus|PF10417,ABC_membrane-consensus|PF00664,24.0
1-cysPrx_C-consensus|PF10417,ABC_membrane_2-consensus|PF06472,29.0
1-cysPrx_C-consensus|PF10417,ABC_membrane_3-consensus|PF13748,14.0
1-cysPrx_C-consensus|PF10417,ABC_N-consensus|PF20446,31.0
1-cysPrx_C-consensus|PF10417,ABC_sub_bind-consensus|PF04392,45.0
1-cysPrx_C-consensus|PF10417,ABC_toxin_N-consensus|PF20220,19.0
1-cysPrx_C-consensus|PF10417,ABC_tran-consensus|PF00005,20.0
1-cysPrx_C-consensus|PF10417,ABC_transp_aux-consensus|PF09822,35.0
1-cysPrx_C-consensus|PF10417,ABC_trans_aux-consensus|PF03886,27.0
1-cysPrx_C-consensus|PF10417,ABC_trans_CmpB-consensus|PF06541,17.0
1-cysPrx_C-consensus|PF10417,ABC_trans_N-consensus|PF14510,15.0
1-cysPrx_C-consensus|PF10417,ABC_tran_2-consensus|PF16949,34.0
1-cysPrx_C-consensus|PF10417,ABC_tran_CTD-consensus|PF16326,8.0
1-cysPrx_C-consensus|PF10417,ABC_tran_Xtn-consensus|PF12848,13.0
1-cysPrx_C-consensus|PF10417,Abdominal-A-consensus|PF12407,11.0
1-cysPrx_C-consensus|PF10417,AbfB-consensus|PF05270,26.0
1-cysPrx_C-consensus|PF10417,AbfS_sensor-consensus|PF18225,21.0
1-cysPrx_C-consensus|PF10417,ABG_transport-consensus|PF03806,43.0
1-cysPrx_C-consensus|PF10417,ABHD18-consensus|PF09752,44.0
1-cysPrx_C-consensus|PF10417,Abhydrolase_1-consensus|PF00561,42.0
1-cysPrx_C-consensus|PF10417,Abhydrolase_10-consensus|PF20091,39.0
1-cysPrx_C-consensus|PF10417,Abhydrolase_11-consensus|PF20408,25.0
1-cysPrx_C-consensus|PF10417,Abhydrolase_2-consensus|PF02230,40.0
1-cysPrx_C-consensus|PF10417,Abhydrolase_3-consensus|PF07859,32.0
1-cysPrx_C-consensus|PF10417,Abhydrolase_4-consensus|PF08386,26.0
1-cysPrx_C-consensus|PF10417,Abhydrolase_5-consensus|PF12695,29.0
1-cysPrx_C-consensus|PF10417,Abhydrolase_6-consensus|PF12697,35.0
1-cysPrx_C-consensus|PF10417,Abhydrolase_7-consensus|PF12715,41.0
1-cysPrx_C-consensus|PF10417,Abhydrolase_8-consensus|PF06259,23.0
1-cysPrx_C-consensus|PF10417,Abhydrolase_9-consensus|PF10081,44.0
1-cysPrx_C-consensus|PF10417,Abhydrolase_9_N-consensus|PF15420,28.0
1-cysPrx_C-consensus|PF10417,Abhydro_lipase-consensus|PF04083,16.0
1-cysPrx_C-consensus|PF10417,AbiEii-consensus|PF08843,40.0
1-cysPrx_C-consensus|PF10417,AbiEi_1-consensus|PF09407,29.0
1-cysPrx_C-consensus|PF10417,AbiEi_2-consensus|PF09952,33.0
1-cysPrx_C-consensus|PF10417,AbiEi_3-consensus|PF11459,27.0
1-cysPrx_C-consensus|PF10417,AbiEi_3_N-consensus|PF17194,33.0
1-cysPrx_C-consensus|PF10417,AbiEi_4-consensus|PF13338,14.0
1-cysPrx_C-consensus|PF10417,AbiGi-consensus|PF10899,43.0
1-cysPrx_C-consensus|PF10417,AbiGii_2-consensus|PF16873,34.0
1-cysPrx_C-consensus|PF10417,aBig_2-consensus|PF20578,15.0
1-cysPrx_C-consensus|PF10417,AbiH-consensus|PF14253,24.0
1-cysPrx_C-consensus|PF10417,AbiJ_NTD3-consensus|PF18860,32.0
1-cysPrx_C-consensus|PF10417,AbiJ_NTD4-consensus|PF18863,26.0
1-cysPrx_C-consensus|PF10417,AbiJ_NTD5-consensus|PF18865,25.0
1-cysPrx_C-consensus|PF10417,AbiTii-consensus|PF18864,23.0
1-cysPrx_C-consensus|PF10417,Abi_2-consensus|PF07751,24.0
1-cysPrx_C-consensus|PF10417,Abi_alpha-consensus|PF14337,23.0
1-cysPrx_C-consensus|PF10417,Abi_C-consensus|PF14355,27.0
1-cysPrx_C-consensus|PF10417,Abi_HHR-consensus|PF07815,25.0
1-cysPrx_C-consensus|PF10417,AbLIM_anchor-consensus|PF16182,35.0
1-cysPrx_C-consensus|PF10417,ABM-consensus|PF03992,21.0
1-cysPrx_C-consensus|PF10417,Abp2-consensus|PF09441,30.0
1-cysPrx_C-consensus|PF10417,AbrB-consensus|PF05145,15.0
1-cysPrx_C-consensus|PF10417,AbrB-like-consensus|PF14250,12.0
1-cysPrx_C-consensus|PF10417,AbrB_C-consensus|PF18277,12.0
1-cysPrx_C-consensus|PF10417,Ac110_PIF-consensus|PF07280,10.0
1-cysPrx_C-consensus|PF10417,Ac45-VOA1_TM-consensus|PF20520,15.0
1-cysPrx_C-consensus|PF10417,Ac76-consensus|PF05814,14.0
1-cysPrx_C-consensus|PF10417,Ac81-consensus|PF05820,25.0
1-cysPrx_C-consensus|PF10417,AcaB-consensus|PF08900,17.0
1-cysPrx_C-consensus|PF10417,ACAD9-ACADV_C-consensus|PF21343,17.0
1-cysPrx_C-consensus|PF10417,Acanthaporin-consensus|PF20963,13.0
1-cysPrx_C-consensus|PF10417,ACAS_N-consensus|PF16177,23.0
1-cysPrx_C-consensus|PF10417,Acatn-consensus|PF13000,34.0
1-cysPrx_C-consensus|PF10417,ACBP-consensus|PF00887,40.0
1-cysPrx_C-consensus|PF10417,Acc5b_avian_CoV-consensus|PF05528,26.0
1-cysPrx_C-consensus|PF10417,ACCA-consensus|PF03255,31.0
1-cysPrx_C-consensus|PF10417,ACCA_BT-consensus|PF21385,26.0
1-cysPrx_C-consensus|PF10417,ACC_central-consensus|PF08326,49.0
1-cysPrx_C-consensus|PF10417,ACC_epsilon-consensus|PF13822,12.0
1-cysPrx_C-consensus|PF10417,ACD-consensus|PF16671,37.0
1-cysPrx_C-consensus|PF10417,ACDC-consensus|PF14733,17.0
1-cysPrx_C-consensus|PF10417,ACDH_C-consensus|PF09317,33.0
1-cysPrx_C-consensus|PF10417,AceES-2-consensus|PF21556,23.0
1-cysPrx_C-consensus|PF10417,AceK_kinase-consensus|PF06315,47.0
1-cysPrx_C-consensus|PF10417,AceK_regulatory-consensus|PF20423,35.0
1-cysPrx_C-consensus|PF10417,Acetate_kinase-consensus|PF00871,36.0
1-cysPrx_C-consensus|PF10417,AcetDehyd-dimer-consensus|PF09290,31.0
1-cysPrx_C-consensus|PF10417,Acetone_carb_G-consensus|PF08882,21.0
1-cysPrx_C-consensus|PF10417,AcetylCoA_hydro-consensus|PF02550,26.0
1-cysPrx_C-consensus|PF10417,AcetylCoA_hyd_C-consensus|PF13336,30.0
1-cysPrx_C-consensus|PF10417,Acetyltransf_1-consensus|PF00583,18.0
1-cysPrx_C-consensus|PF10417,Acetyltransf_10-consensus|PF13673,29.0
1-cysPrx_C-consensus|PF10417,Acetyltransf_11-consensus|PF13720,24.0
1-cysPrx_C-consensus|PF10417,Acetyltransf_13-consensus|PF13880,16.0
1-cysPrx_C-consensus|PF10417,Acetyltransf_14-consensus|PF03421,33.0
1-cysPrx_C-consensus|PF10417,Acetyltransf_15-consensus|PF17013,23.0
1-cysPrx_C-consensus|PF10417,Acetyltransf_16-consensus|PF05301,19.0
1-cysPrx_C-consensus|PF10417,Acetyltransf_17-consensus|PF17668,31.0
1-cysPrx_C-consensus|PF10417,Acetyltransf_18-consensus|PF18014,17.0
1-cysPrx_C-consensus|PF10417,Acetyltransf_19-consensus|PF18015,15.0
1-cysPrx_C-consensus|PF10417,Acetyltransf_2-consensus|PF00797,20.0
1-cysPrx_C-consensus|PF10417,Acetyltransf_3-consensus|PF13302,26.0
1-cysPrx_C-consensus|PF10417,Acetyltransf_4-consensus|PF13420,24.0
1-cysPrx_C-consensus|PF10417,Acetyltransf_5-consensus|PF13444,11.0
1-cysPrx_C-consensus|PF10417,Acetyltransf_6-consensus|PF13480,25.0
1-cysPrx_C-consensus|PF10417,Acetyltransf_7-consensus|PF13508,18.0
1-cysPrx_C-consensus|PF10417,Acetyltransf_8-consensus|PF13523,37.0
1-cysPrx_C-consensus|PF10417,Acetyltransf_9-consensus|PF13527,20.0
1-cysPrx_C-consensus|PF10417,Acetyltransf_CG-consensus|PF14542,32.0
1-cysPrx_C-consensus|PF10417,AChE_tetra-consensus|PF08674,7.0
1-cysPrx_C-consensus|PF10417,ACI44-consensus|PF15270,11.0
1-cysPrx_C-consensus|PF10417,Acid_phosphat_B-consensus|PF03767,36.0
1-cysPrx_C-consensus|PF10417,Acid_PPase-consensus|PF12689,22.0
1-cysPrx_C-consensus|PF10417,AcMNPV_Ac109-consensus|PF05054,43.0
1-cysPrx_C-consensus|PF10417,AcMNPV_AC11-consensus|PF07138,38.0
1-cysPrx_C-consensus|PF10417,AcMNPV_Ac75-consensus|PF06648,25.0
1-cysPrx_C-consensus|PF10417,AcMNPV_Orf101-consensus|PF05815,29.0
1-cysPrx_C-consensus|PF10417,AcMNPV_Orf17-consensus|PF06856,20.0
1-cysPrx_C-consensus|PF10417,AcMNPV_Orf18-consensus|PF07134,29.0
1-cysPrx_C-consensus|PF10417,AcMNPV_P18-consensus|PF05081,22.0
1-cysPrx_C-consensus|PF10417,AcnX-consensus|PF04412,46.0
1-cysPrx_C-consensus|PF10417,AcnX_swivel_put-consensus|PF01989,15.0
1-cysPrx_C-consensus|PF10417,Aconitase-consensus|PF00330,48.0
1-cysPrx_C-consensus|PF10417,Aconitase_2_N-consensus|PF06434,27.0
1-cysPrx_C-consensus|PF10417,Aconitase_B_N-consensus|PF11791,30.0
1-cysPrx_C-consensus|PF10417,Aconitase_C-consensus|PF00694,21.0
1-cysPrx_C-consensus|PF10417,ACOX-consensus|PF01756,37.0
1-cysPrx_C-consensus|PF10417,ACP-consensus|PF06857,21.0
1-cysPrx_C-consensus|PF10417,Acp26Ab-consensus|PF05777,13.0
1-cysPrx_C-consensus|PF10417,ACP53EA-consensus|PF06313,14.0
1-cysPrx_C-consensus|PF10417,ACPS-consensus|PF01648,16.0
1-cysPrx_C-consensus|PF10417,ACP_PD-consensus|PF04336,22.0
1-cysPrx_C-consensus|PF10417,ACP_syn_III-consensus|PF08545,19.0
1-cysPrx_C-consensus|PF10417,ACP_syn_III_C-consensus|PF08541,38.0
1-cysPrx_C-consensus|PF10417,Acr30-35_AcrF1-consensus|PF20829,13.0
1-cysPrx_C-consensus|PF10417,AcrF3-consensus|PF21401,24.0
1-cysPrx_C-consensus|PF10417,AcrZ-consensus|PF10766,6.0
1-cysPrx_C-consensus|PF10417,ACR_tran-consensus|PF00873,42.0
1-cysPrx_C-consensus|PF10417,ACS_CODH_B_C-consensus|PF19436,46.0
1-cysPrx_C-consensus|PF10417,ACT-consensus|PF01842,28.0
1-cysPrx_C-consensus|PF10417,Act-Frag_cataly-consensus|PF09192,33.0
1-cysPrx_C-consensus|PF10417,ActA-consensus|PF05058,50.0
1-cysPrx_C-consensus|PF10417,ActD-consensus|PF11821,26.0
1-cysPrx_C-consensus|PF10417,ACTH_domain-consensus|PF00976,12.0
1-cysPrx_C-consensus|PF10417,Actin-consensus|PF00022,36.0
1-cysPrx_C-consensus|PF10417,Actino_peptide-consensus|PF14408,21.0
1-cysPrx_C-consensus|PF10417,Actin_micro-consensus|PF17003,28.0
1-cysPrx_C-consensus|PF10417,Activator-TraM-consensus|PF11657,32.0
1-cysPrx_C-consensus|PF10417,Activator_LAG-3-consensus|PF11498,38.0
1-cysPrx_C-consensus|PF10417,Activin_recp-consensus|PF01064,12.0
1-cysPrx_C-consensus|PF10417,ACTL7A_N-consensus|PF16840,21.0
1-cysPrx_C-consensus|PF10417,ACTMAP-like_C-consensus|PF21646,18.0
1-cysPrx_C-consensus|PF10417,ACT_3-consensus|PF10000,21.0
1-cysPrx_C-consensus|PF10417,ACT_4-consensus|PF13291,17.0
1-cysPrx_C-consensus|PF10417,ACT_5-consensus|PF13710,18.0
